latitude,longitude,brightness,scan,track,acq_date,confidence,bright_t31,frp,daynight,type,tavg,tmin,tmax,prcp,wspd
38.14349,23.36432,349.42,0.47,0.48,2021-08-17,n,303.69,21.57,N,0,27.5,20.0,34.0,0.0,8.6
38.14301,23.36965,355.95,0.47,0.48,2021-08-17,n,310.52,21.57,N,0,27.5,20.0,34.0,0.0,8.6
38.14251,23.37508,356.44,0.47,0.48,2021-08-17,n,311.42,19.49,N,0,27.5,20.0,34.0,0.0,8.6
38.14202,23.38045,353.18,0.47,0.48,2021-08-17,n,304.17,19.49,N,0,27.5,20.0,34.0,0.0,8.6
38.14156,23.38555,322.47,0.47,0.48,2021-08-17,n,297.11,19.04,N,0,27.5,20.0,34.0,0.0,8.6
38.14502,23.34756,308.38,0.47,0.48,2021-08-17,n,292.57,2.91,N,0,27.5,20.0,34.0,0.0,8.6
38.12863,23.52598,309.63,0.46,0.47,2021-08-17,n,293.34,1.28,N,0,27.5,20.0,34.0,0.0,8.6
38.13711,23.38527,340.79,0.47,0.48,2021-08-17,n,299.89,19.04,N,0,27.5,20.0,34.0,0.0,8.6
38.13665,23.39035,367.0,0.47,0.48,2021-08-17,h,307.36,19.04,N,0,27.5,20.0,34.0,0.0,8.6
38.13619,23.39541,338.22,0.47,0.48,2021-08-17,n,299.93,15.73,N,0,27.5,20.0,34.0,0.0,8.6
38.13905,23.36406,306.96,0.47,0.48,2021-08-17,n,294.4,21.57,N,0,27.5,20.0,34.0,0.0,8.6
38.13857,23.36928,312.06,0.47,0.48,2021-08-17,n,296.32,21.57,N,0,27.5,20.0,34.0,0.0,8.6
38.13808,23.37466,313.55,0.47,0.48,2021-08-17,n,296.37,19.49,N,0,27.5,20.0,34.0,0.0,8.6
38.13759,23.38008,317.85,0.47,0.48,2021-08-17,n,297.27,19.49,N,0,27.5,20.0,34.0,0.0,8.6
38.13422,23.36804,342.39,0.47,0.48,2021-08-17,n,299.56,11.25,N,0,27.5,20.0,34.0,0.0,8.6
38.13374,23.37335,327.87,0.47,0.48,2021-08-17,n,299.41,8.2,N,0,27.5,20.0,34.0,0.0,8.6
38.13325,23.37865,334.08,0.47,0.48,2021-08-17,n,300.75,8.2,N,0,27.5,20.0,34.0,0.0,8.6
38.13279,23.38377,367.0,0.47,0.48,2021-08-17,h,304.87,30.17,N,0,27.5,20.0,34.0,0.0,8.6
38.13232,23.3889,352.85,0.47,0.48,2021-08-17,n,307.39,30.17,N,0,27.5,20.0,34.0,0.0,8.6
38.13185,23.39413,334.43,0.47,0.48,2021-08-17,n,295.97,16.52,N,0,27.5,20.0,34.0,0.0,8.6
38.12941,23.37175,352.7,0.47,0.48,2021-08-17,n,295.79,8.2,N,0,27.5,20.0,34.0,0.0,8.6
38.12893,23.3771,332.61,0.47,0.48,2021-08-17,n,294.83,8.2,N,0,27.5,20.0,34.0,0.0,8.6
38.12845,23.38234,342.4,0.47,0.48,2021-08-17,n,294.92,30.17,N,0,27.5,20.0,34.0,0.0,8.6
38.11609,23.37081,367.0,0.47,0.48,2021-08-17,h,302.52,23.7,N,0,27.5,20.0,34.0,0.0,8.6
38.11563,23.37599,336.77,0.47,0.48,2021-08-17,n,303.23,23.7,N,0,27.5,20.0,34.0,0.0,8.6
38.11158,23.37135,336.25,0.47,0.48,2021-08-17,n,294.42,23.7,N,0,27.5,20.0,34.0,0.0,8.6
38.11112,23.37639,339.75,0.47,0.48,2021-08-17,n,294.75,23.7,N,0,27.5,20.0,34.0,0.0,8.6
38.10707,23.37178,305.66,0.47,0.48,2021-08-17,n,293.41,1.5,N,0,27.5,20.0,34.0,0.0,8.6
38.10663,23.37671,311.24,0.47,0.48,2021-08-17,n,294.34,1.5,N,0,27.5,20.0,34.0,0.0,8.6
38.10488,23.39627,312.77,0.47,0.48,2021-08-17,n,294.49,40.72,N,0,27.5,20.0,34.0,0.0,8.6
38.10443,23.40124,311.15,0.47,0.48,2021-08-17,n,293.41,5.84,N,0,27.5,20.0,34.0,0.0,8.6
38.10689,23.3236,334.69,0.47,0.48,2021-08-17,n,294.16,4.61,N,0,27.5,20.0,34.0,0.0,8.6
38.10594,23.33438,340.66,0.47,0.48,2021-08-17,n,295.71,11.01,N,0,27.5,20.0,34.0,0.0,8.6
38.10544,23.34002,331.9,0.47,0.48,2021-08-17,n,293.62,5.27,N,0,27.5,20.0,34.0,0.0,8.6
38.10088,23.39113,347.55,0.47,0.48,2021-08-17,n,299.16,40.72,N,0,27.5,20.0,34.0,0.0,8.6
38.10043,23.39607,333.07,0.47,0.48,2021-08-17,n,328.04,40.72,N,0,27.5,20.0,34.0,0.0,8.6
38.09999,23.40101,331.01,0.47,0.48,2021-08-17,n,296.23,5.84,N,0,27.5,20.0,34.0,0.0,8.6
38.1026,23.37186,307.67,0.47,0.48,2021-08-17,n,292.74,1.5,N,0,27.5,20.0,34.0,0.0,8.6
38.10131,23.38624,310.47,0.47,0.48,2021-08-17,n,294.4,4.25,N,0,27.5,20.0,34.0,0.0,8.6
38.09955,23.40592,304.82,0.47,0.48,2021-08-17,n,292.88,5.84,N,0,27.5,20.0,34.0,0.0,8.6
38.10107,23.33885,336.03,0.47,0.48,2021-08-17,n,294.32,5.1,N,0,27.5,20.0,34.0,0.0,8.6
38.09732,23.381,350.41,0.47,0.48,2021-08-17,n,302.25,18.99,N,0,27.5,20.0,34.0,0.0,8.6
38.09689,23.38586,352.13,0.47,0.48,2021-08-17,n,302.25,18.99,N,0,27.5,20.0,34.0,0.0,8.6
38.09644,23.39088,367.0,0.47,0.48,2021-08-17,h,322.09,296.23,N,0,27.5,20.0,34.0,0.0,8.6
38.10254,23.32222,313.88,0.47,0.48,2021-08-17,n,292.49,1.67,N,0,27.5,20.0,34.0,0.0,8.6
38.09775,23.37615,312.83,0.47,0.48,2021-08-17,n,296.53,3.31,N,0,27.5,20.0,34.0,0.0,8.6
38.09513,23.40557,310.11,0.47,0.48,2021-08-17,n,293.66,137.43,N,0,27.5,20.0,34.0,0.0,8.6
38.09336,23.37525,322.92,0.47,0.48,2021-08-17,n,298.37,3.31,N,0,27.5,20.0,34.0,0.0,8.6
38.09294,23.38003,352.79,0.47,0.48,2021-08-17,n,308.91,18.99,N,0,27.5,20.0,34.0,0.0,8.6
38.09253,23.38473,355.26,0.47,0.48,2021-08-17,n,309.64,18.99,N,0,27.5,20.0,34.0,0.0,8.6
38.09208,23.38969,367.0,0.47,0.48,2021-08-17,h,302.52,296.23,N,0,27.5,20.0,34.0,0.0,8.6
38.09161,23.39499,331.68,0.47,0.48,2021-08-17,n,322.57,296.23,N,0,27.5,20.0,34.0,0.0,8.6
38.0938,23.37038,318.49,0.47,0.48,2021-08-17,n,296.93,3.31,N,0,27.5,20.0,34.0,0.0,8.6
38.09071,23.40509,308.43,0.47,0.48,2021-08-17,n,293.22,137.43,N,0,27.5,20.0,34.0,0.0,8.6
38.08983,23.36475,322.33,0.47,0.48,2021-08-17,n,294.96,5.47,N,0,27.5,20.0,34.0,0.0,8.6
38.08942,23.36938,353.82,0.47,0.48,2021-08-17,n,305.23,12.13,N,0,27.5,20.0,34.0,0.0,8.6
38.08901,23.37404,336.96,0.47,0.48,2021-08-17,n,302.81,12.13,N,0,27.5,20.0,34.0,0.0,8.6
38.08859,23.37876,354.76,0.47,0.48,2021-08-17,n,311.51,64.95,N,0,27.5,20.0,34.0,0.0,8.6
38.08817,23.38343,329.08,0.47,0.48,2021-08-17,n,322.99,64.95,N,0,27.5,20.0,34.0,0.0,8.6
38.08774,23.38835,331.44,0.47,0.48,2021-08-17,n,294.75,5.17,N,0,27.5,20.0,34.0,0.0,8.6
38.08725,23.39383,321.08,0.47,0.48,2021-08-17,n,293.7,5.17,N,0,27.5,20.0,34.0,0.0,8.6
38.09129,23.34828,310.13,0.47,0.48,2021-08-17,n,293.34,10.62,N,0,27.5,20.0,34.0,0.0,8.6
38.09027,23.35979,306.52,0.47,0.48,2021-08-17,n,293.18,5.47,N,0,27.5,20.0,34.0,0.0,8.6
38.08677,23.39927,311.43,0.47,0.48,2021-08-17,n,293.12,3.59,N,0,27.5,20.0,34.0,0.0,8.6
38.08696,23.34655,320.5,0.47,0.48,2021-08-17,n,294.48,10.62,N,0,27.5,20.0,34.0,0.0,8.6
38.08641,23.35284,367.0,0.47,0.48,2021-08-17,h,304.37,10.62,N,0,27.5,20.0,34.0,0.0,8.6
38.0859,23.35864,355.94,0.47,0.48,2021-08-17,n,303.65,5.47,N,0,27.5,20.0,34.0,0.0,8.6
38.08545,23.3638,332.15,0.47,0.48,2021-08-17,n,297.91,5.47,N,0,27.5,20.0,34.0,0.0,8.6
38.08504,23.36833,349.42,0.47,0.48,2021-08-17,n,298.61,12.13,N,0,27.5,20.0,34.0,0.0,8.6
38.08464,23.37293,367.0,0.47,0.48,2021-08-17,h,304.1,12.13,N,0,27.5,20.0,34.0,0.0,8.6
38.08422,23.37767,356.17,0.47,0.48,2021-08-17,n,310.2,64.95,N,0,27.5,20.0,34.0,0.0,8.6
38.0838,23.3824,328.05,0.47,0.48,2021-08-17,n,304.68,64.95,N,0,27.5,20.0,34.0,0.0,8.6
38.08337,23.38728,311.22,0.47,0.48,2021-08-17,n,291.89,5.17,N,0,27.5,20.0,34.0,0.0,8.6
38.08289,23.3927,306.66,0.47,0.48,2021-08-17,n,291.7,5.17,N,0,27.5,20.0,34.0,0.0,8.6
38.08211,23.35087,322.73,0.47,0.48,2021-08-17,n,293.43,5.14,N,0,27.5,20.0,34.0,0.0,8.6
38.07985,23.37666,320.09,0.47,0.48,2021-08-17,n,294.6,5.06,N,0,27.5,20.0,34.0,0.0,8.6
38.07942,23.38147,328.24,0.47,0.48,2021-08-17,n,293.27,5.06,N,0,27.5,20.0,34.0,0.0,8.6
38.0816,23.35671,306.17,0.47,0.48,2021-08-17,n,293.79,1.58,N,0,27.5,20.0,34.0,0.0,8.6
38.08111,23.36229,307.13,0.47,0.48,2021-08-17,n,293.89,1.58,N,0,27.5,20.0,34.0,0.0,8.6
38.08027,23.37187,309.75,0.47,0.48,2021-08-17,n,294.5,3.56,N,0,27.5,20.0,34.0,0.0,8.6
39.35524,22.9834,304.86,0.62,0.71,2021-08-18,n,291.01,1.55,N,2,26.8,20.0,33.0,0.0,14.0
38.14751,23.38954,303.75,0.7,0.75,2021-08-18,n,291.74,116.51,N,0,28.8,24.0,34.2,0.0,6.5
38.14885,23.36189,322.8,0.7,0.75,2021-08-18,n,293.05,16.74,N,0,28.8,24.0,34.2,0.0,6.5
38.14659,23.36889,341.82,0.7,0.75,2021-08-18,n,295.89,16.74,N,0,28.8,24.0,34.2,0.0,6.5
38.14429,23.376,367.0,0.7,0.75,2021-08-18,h,297.6,116.51,N,0,28.8,24.0,34.2,0.0,6.5
38.14178,23.38379,339.24,0.7,0.75,2021-08-18,n,309.38,116.51,N,0,28.8,24.0,34.2,0.0,6.5
38.1362,23.40104,367.0,0.7,0.75,2021-08-18,h,295.19,244.07,N,0,28.8,24.0,34.2,0.0,6.5
38.15102,23.3552,308.56,0.7,0.75,2021-08-18,n,291.3,4.32,N,0,28.8,24.0,34.2,0.0,6.5
38.13293,23.41117,319.52,0.7,0.75,2021-08-18,n,292.39,17.2,N,0,28.8,24.0,34.2,0.0,6.5
38.1354,23.38006,322.9,0.7,0.75,2021-08-18,n,293.0,18.57,N,0,28.8,24.0,34.2,0.0,6.5
38.13203,23.39047,367.0,0.7,0.75,2021-08-18,h,299.29,21.1,N,0,28.8,24.0,34.2,0.0,6.5
38.129,23.39982,349.6,0.7,0.75,2021-08-18,n,295.26,21.1,N,0,28.8,24.0,34.2,0.0,6.5
38.14515,23.3499,311.2,0.7,0.75,2021-08-18,n,291.45,2.61,N,0,28.8,24.0,34.2,0.0,6.5
38.12596,23.40922,318.74,0.7,0.75,2021-08-18,n,291.98,5.6,N,0,28.8,24.0,34.2,0.0,6.5
38.12316,23.41788,304.0,0.7,0.75,2021-08-18,n,291.34,5.6,N,0,28.8,24.0,34.2,0.0,6.5
38.13059,23.37148,330.72,0.7,0.75,2021-08-18,n,292.48,18.57,N,0,28.8,24.0,34.2,0.0,6.5
38.12767,23.38049,348.31,0.7,0.75,2021-08-18,n,293.12,18.57,N,0,28.8,24.0,34.2,0.0,6.5
38.12478,23.38942,367.0,0.7,0.75,2021-08-18,h,292.38,21.1,N,0,28.8,24.0,34.2,0.0,6.5
38.12201,23.39798,306.21,0.7,0.75,2021-08-18,n,292.3,21.1,N,0,28.8,24.0,34.2,0.0,6.5
38.11332,23.37793,327.03,0.7,0.75,2021-08-18,n,293.36,13.25,N,0,28.8,24.0,34.2,0.0,6.5
38.11077,23.38575,367.0,0.7,0.75,2021-08-18,h,294.63,13.25,N,0,28.8,24.0,34.2,0.0,6.5
38.11577,23.37039,312.99,0.7,0.75,2021-08-18,n,292.21,6.32,N,0,28.8,24.0,34.2,0.0,6.5
38.09922,23.3979,323.07,0.7,0.75,2021-08-18,n,294.01,12.79,N,0,28.8,24.0,34.2,0.0,6.5
38.10553,23.3785,318.28,0.7,0.75,2021-08-18,n,291.92,12.83,N,0,28.8,24.0,34.2,0.0,6.5
38.09644,23.3831,367.0,0.7,0.75,2021-08-18,h,295.5,12.79,N,0,28.8,24.0,34.2,0.0,6.5
38.09306,23.39346,349.28,0.7,0.75,2021-08-18,n,296.02,12.79,N,0,28.8,24.0,34.2,0.0,6.5
38.09002,23.40281,321.63,0.7,0.75,2021-08-18,n,292.57,8.4,N,0,28.8,24.0,34.2,0.0,6.5
38.10384,23.33707,367.0,0.7,0.75,2021-08-18,h,296.72,8.36,N,0,28.8,24.0,34.2,0.0,6.5
38.08914,23.38217,367.0,0.7,0.75,2021-08-18,h,298.2,13.12,N,0,28.8,24.0,34.2,0.0,6.5
38.08584,23.39229,331.26,0.7,0.75,2021-08-18,n,291.74,13.12,N,0,28.8,24.0,34.2,0.0,6.5
38.10629,23.32953,308.08,0.7,0.75,2021-08-18,n,290.58,8.36,N,0,28.8,24.0,34.2,0.0,6.5
38.09338,23.36914,310.39,0.7,0.75,2021-08-18,n,292.28,6.92,N,0,28.8,24.0,34.2,0.0,6.5
38.08214,23.38033,324.35,0.7,0.75,2021-08-18,n,292.96,13.12,N,0,28.8,24.0,34.2,0.0,6.5
38.09637,23.33671,311.79,0.7,0.75,2021-08-18,n,290.59,8.36,N,0,28.8,24.0,34.2,0.0,6.5
38.0923,23.34918,310.41,0.7,0.75,2021-08-18,n,291.01,9.24,N,0,28.8,24.0,34.2,0.0,6.5
38.09009,23.35594,307.08,0.7,0.75,2021-08-18,n,291.03,6.92,N,0,28.8,24.0,34.2,0.0,6.5
38.08683,23.36593,303.95,0.7,0.75,2021-08-18,n,291.57,6.92,N,0,28.8,24.0,34.2,0.0,6.5
38.09978,23.30301,367.0,0.7,0.75,2021-08-18,h,293.12,27.13,N,0,28.8,24.0,34.2,0.0,6.5
38.0823,23.35655,353.74,0.7,0.75,2021-08-18,n,295.0,11.84,N,0,28.8,24.0,34.2,0.0,6.5
38.07932,23.36566,329.63,0.7,0.75,2021-08-18,n,292.49,11.84,N,0,28.8,24.0,34.2,0.0,6.5
38.09658,23.31281,302.89,0.7,0.75,2021-08-18,n,290.98,9.53,N,0,28.8,24.0,34.2,0.0,6.5
38.08466,23.34933,309.1,0.7,0.75,2021-08-18,n,291.97,10.67,N,0,28.8,24.0,34.2,0.0,6.5
38.11295,23.38164,345.62,0.7,0.75,2021-08-18,n,294.28,8.42,N,0,28.8,24.0,34.2,0.0,6.5
38.11039,23.38971,349.65,0.7,0.75,2021-08-18,n,293.52,6.72,N,0,28.8,24.0,34.2,0.0,6.5
38.11538,23.37403,316.88,0.7,0.75,2021-08-18,n,292.6,8.42,N,0,28.8,24.0,34.2,0.0,6.5
38.10786,23.37383,310.35,0.7,0.75,2021-08-18,n,291.64,8.42,N,0,28.8,24.0,34.2,0.0,6.5
38.10496,23.38294,309.25,0.7,0.75,2021-08-18,n,291.96,6.72,N,0,28.8,24.0,34.2,0.0,6.5
38.10178,23.39292,306.78,0.7,0.75,2021-08-18,n,292.18,6.72,N,0,28.8,24.0,34.2,0.0,6.5
38.09877,23.40233,317.06,0.7,0.75,2021-08-18,n,293.02,4.12,N,0,28.8,24.0,34.2,0.0,6.5
38.09935,23.37673,328.41,0.7,0.75,2021-08-18,n,291.25,17.33,N,0,28.8,24.0,34.2,0.0,6.5
38.09587,23.38766,355.16,0.7,0.75,2021-08-18,n,295.94,17.33,N,0,28.8,24.0,34.2,0.0,6.5
38.0928,23.39726,341.3,0.7,0.75,2021-08-18,n,295.47,12.81,N,0,28.8,24.0,34.2,0.0,6.5
38.1059,23.33254,337.7,0.7,0.75,2021-08-18,n,292.32,14.02,N,0,28.8,24.0,34.2,0.0,6.5
38.10356,23.33985,343.15,0.7,0.75,2021-08-18,n,293.75,11.05,N,0,28.8,24.0,34.2,0.0,6.5
38.09278,23.37359,331.98,0.7,0.75,2021-08-18,n,293.46,17.33,N,0,28.8,24.0,34.2,0.0,6.5
38.08848,23.38706,367.0,0.7,0.75,2021-08-18,h,297.21,17.33,N,0,28.8,24.0,34.2,0.0,6.5
38.08585,23.39528,312.5,0.7,0.75,2021-08-18,n,291.57,12.81,N,0,28.8,24.0,34.2,0.0,6.5
38.08157,23.38496,321.32,0.7,0.75,2021-08-18,n,292.82,4.37,N,0,28.8,24.0,34.2,0.0,6.5
38.09849,23.33209,302.89,0.7,0.75,2021-08-18,n,290.93,4.15,N,0,28.8,24.0,34.2,0.0,6.5
38.09628,23.33899,317.77,0.7,0.75,2021-08-18,n,291.03,7.45,N,0,28.8,24.0,34.2,0.0,6.5
38.09227,23.35149,319.11,0.7,0.75,2021-08-18,n,291.55,10.0,N,0,28.8,24.0,34.2,0.0,6.5
38.08561,23.3723,314.23,0.7,0.75,2021-08-18,n,292.27,4.37,N,0,28.8,24.0,34.2,0.0,6.5
38.09901,23.30685,367.0,0.7,0.75,2021-08-18,h,292.66,20.23,N,0,28.8,24.0,34.2,0.0,6.5
38.08467,23.35158,330.36,0.7,0.75,2021-08-18,n,292.51,10.0,N,0,28.8,24.0,34.2,0.0,6.5
38.08224,23.35916,367.0,0.7,0.75,2021-08-18,h,295.12,10.0,N,0,28.8,24.0,34.2,0.0,6.5
38.10212,23.29711,318.84,0.7,0.75,2021-08-18,n,289.54,16.55,N,0,28.8,24.0,34.2,0.0,6.5
38.07866,23.37035,303.42,0.7,0.75,2021-08-18,n,291.48,4.37,N,0,28.8,24.0,34.2,0.0,6.5
38.07938,23.40453,330.63,0.45,0.39,2021-08-18,l,303.93,5.61,D,0,28.8,24.0,34.2,0.0,6.5
38.08383,23.4085,345.16,0.45,0.39,2021-08-18,n,304.56,5.61,D,0,28.8,24.0,34.2,0.0,6.5
38.08195,23.39834,336.53,0.45,0.39,2021-08-18,n,304.93,6.51,D,0,28.8,24.0,34.2,0.0,6.5
38.08004,23.38797,340.27,0.45,0.39,2021-08-18,n,306.12,4.06,D,0,28.8,24.0,34.2,0.0,6.5
38.08549,23.39739,333.35,0.45,0.39,2021-08-18,l,306.65,5.86,D,0,28.8,24.0,34.2,0.0,6.5
38.08454,23.39218,342.41,0.45,0.39,2021-08-18,n,306.59,5.86,D,0,28.8,24.0,34.2,0.0,6.5
38.08178,23.37729,333.2,0.45,0.39,2021-08-18,l,304.17,4.72,D,0,28.8,24.0,34.2,0.0,6.5
38.08088,23.37242,335.97,0.45,0.39,2021-08-18,n,304.68,4.72,D,0,28.8,24.0,34.2,0.0,6.5
38.07999,23.36758,347.07,0.45,0.39,2021-08-18,n,308.19,7.44,D,0,28.8,24.0,34.2,0.0,6.5
38.07907,23.36262,348.13,0.45,0.39,2021-08-18,n,310.79,7.44,D,0,28.8,24.0,34.2,0.0,6.5
38.08996,23.40149,338.93,0.45,0.39,2021-08-18,n,305.85,20.43,D,0,28.8,24.0,34.2,0.0,6.5
38.08356,23.36685,340.81,0.45,0.39,2021-08-18,n,307.08,7.44,D,0,28.8,24.0,34.2,0.0,6.5
38.08265,23.36193,336.84,0.45,0.39,2021-08-18,n,305.73,7.44,D,0,28.8,24.0,34.2,0.0,6.5
38.08714,23.36612,345.76,0.45,0.39,2021-08-18,n,306.48,5.12,D,0,28.8,24.0,34.2,0.0,6.5
38.08426,23.35048,337.48,0.45,0.39,2021-08-18,n,305.96,6.08,D,0,28.8,24.0,34.2,0.0,6.5
38.0907,23.36525,333.63,0.45,0.39,2021-08-18,n,303.38,5.12,D,0,28.8,24.0,34.2,0.0,6.5
38.08866,23.36334,347.62,0.45,0.39,2021-08-18,n,306.44,11.37,D,0,28.8,24.0,34.2,0.0,6.5
38.10142,23.33231,367.0,0.45,0.39,2021-08-18,h,310.87,29.48,D,0,28.8,24.0,34.2,0.0,6.5
38.10043,23.32706,344.67,0.45,0.39,2021-08-18,n,309.38,29.48,D,0,28.8,24.0,34.2,0.0,6.5
38.09845,23.31655,343.94,0.45,0.39,2021-08-18,n,311.1,14.53,D,0,28.8,24.0,34.2,0.0,6.5
38.102,23.31563,339.22,0.45,0.39,2021-08-18,l,311.83,14.53,D,0,28.8,24.0,34.2,0.0,6.5
38.101,23.31034,353.07,0.45,0.39,2021-08-18,n,314.24,7.82,D,0,28.8,24.0,34.2,0.0,6.5
38.10007,23.30542,341.99,0.45,0.39,2021-08-18,n,311.62,7.82,D,0,28.8,24.0,34.2,0.0,6.5
38.10499,23.33148,367.0,0.45,0.39,2021-08-18,l,327.41,29.48,D,0,28.8,24.0,34.2,0.0,6.5
38.1076,23.32554,337.0,0.45,0.39,2021-08-18,l,308.29,38.06,D,0,28.8,24.0,34.2,0.0,6.5
38.13657,23.40083,342.1,0.45,0.39,2021-08-18,n,311.44,80.2,D,0,28.8,24.0,34.2,0.0,6.5
38.13087,23.37032,340.35,0.45,0.39,2021-08-18,n,303.62,7.36,D,0,28.8,24.0,34.2,0.0,6.5
38.15222,23.3852,367.0,0.45,0.39,2021-08-18,h,315.5,71.77,D,0,28.8,24.0,34.2,0.0,6.5
38.15128,23.38015,367.0,0.45,0.39,2021-08-18,h,357.05,275.45,D,0,28.8,24.0,34.2,0.0,6.5
38.15035,23.37515,367.0,0.45,0.39,2021-08-18,h,333.81,275.45,D,0,28.8,24.0,34.2,0.0,6.5
38.15011,23.35389,367.0,0.45,0.39,2021-08-18,l,325.86,108.54,D,0,28.8,24.0,34.2,0.0,6.5
38.15265,23.34756,335.1,0.45,0.39,2021-08-18,n,300.77,37.03,D,0,28.8,24.0,34.2,0.0,6.5
38.56517,23.29346,305.54,0.43,0.62,2021-08-18,n,292.67,0.79,N,0,27.8,20.0,35.0,0.0,7.1
38.56583,23.29371,307.29,0.43,0.62,2021-08-18,n,292.76,1.21,N,0,27.8,20.0,35.0,0.0,7.1
38.16677,23.38406,324.59,0.42,0.61,2021-08-18,n,290.48,4.54,N,0,28.8,24.0,34.2,0.0,6.5
38.167,23.37932,312.87,0.42,0.61,2021-08-18,n,290.63,3.44,N,0,28.8,24.0,34.2,0.0,6.5
38.16054,23.39402,367.0,0.42,0.61,2021-08-18,h,295.92,9.72,N,0,27.8,20.0,35.0,0.0,7.1
38.16031,23.39908,338.39,0.42,0.61,2021-08-18,n,292.02,9.72,N,0,27.8,20.0,35.0,0.0,7.1
38.16078,23.38892,310.59,0.42,0.61,2021-08-18,n,291.25,4.54,N,0,28.8,24.0,34.2,0.0,6.5
38.15472,23.39533,367.0,0.42,0.61,2021-08-18,h,295.12,11.55,N,0,27.8,20.0,35.0,0.0,7.1
38.1545,23.39996,367.0,0.42,0.61,2021-08-18,h,294.79,11.55,N,0,27.8,20.0,35.0,0.0,7.1
38.15496,23.39012,305.53,0.42,0.61,2021-08-18,n,291.99,8.19,N,0,27.8,20.0,35.0,0.0,7.1
38.14855,23.40407,356.34,0.42,0.61,2021-08-18,n,295.11,10.28,N,0,28.8,24.0,34.2,0.0,6.5
38.14877,23.39948,309.55,0.42,0.61,2021-08-18,n,292.07,11.55,N,0,28.8,24.0,34.2,0.0,6.5
38.14301,23.3995,327.9,0.42,0.61,2021-08-18,n,292.56,16.17,N,0,28.8,24.0,34.2,0.0,6.5
38.14279,23.40411,367.0,0.42,0.61,2021-08-18,h,296.23,20.01,N,0,28.8,24.0,34.2,0.0,6.5
38.13157,23.52194,304.35,0.42,0.61,2021-08-18,n,292.08,0.76,N,0,28.8,24.0,34.2,0.0,6.5
38.12629,23.38688,313.77,0.42,0.61,2021-08-18,n,292.07,1.62,N,0,28.8,24.0,34.2,0.0,6.5
38.12077,23.38138,306.99,0.42,0.61,2021-08-18,n,292.16,1.29,N,0,28.8,24.0,34.2,0.0,6.5
38.11494,23.38284,306.74,0.42,0.61,2021-08-18,n,291.9,1.29,N,0,28.8,24.0,34.2,0.0,6.5
38.14223,23.40398,367.0,0.42,0.61,2021-08-18,h,295.62,11.92,N,0,28.8,24.0,34.2,0.0,6.5
38.14247,23.39938,316.38,0.42,0.61,2021-08-18,n,292.39,11.92,N,0,28.8,24.0,34.2,0.0,6.5
38.13036,23.52132,302.25,0.42,0.61,2021-08-18,n,291.56,0.96,N,0,28.8,24.0,34.2,0.0,6.5
38.12583,23.38663,316.18,0.42,0.61,2021-08-18,n,292.17,1.67,N,0,28.8,24.0,34.2,0.0,6.5
38.12035,23.38122,306.11,0.42,0.61,2021-08-18,n,292.16,1.25,N,0,28.8,24.0,34.2,0.0,6.5
38.1145,23.38287,303.04,0.42,0.61,2021-08-18,n,291.32,1.25,N,0,28.8,24.0,34.2,0.0,6.5
38.10183,23.4058,303.43,0.42,0.61,2021-08-18,n,291.54,1.02,N,0,28.8,24.0,34.2,0.0,6.5
38.09999,23.32619,341.37,0.43,0.62,2021-08-18,n,294.05,13.47,N,0,28.8,24.0,34.2,0.0,6.5
38.09974,23.33123,367.0,0.43,0.62,2021-08-18,h,302.98,16.0,N,0,28.8,24.0,34.2,0.0,6.5
38.09586,23.41007,322.93,0.42,0.61,2021-08-18,n,293.26,3.04,N,0,28.8,24.0,34.2,0.0,6.5
38.10023,23.32133,302.44,0.43,0.62,2021-08-18,n,291.24,13.47,N,0,28.8,24.0,34.2,0.0,6.5
38.09606,23.40595,319.3,0.42,0.61,2021-08-18,n,292.46,3.04,N,0,28.8,24.0,34.2,0.0,6.5
38.09456,23.3189,346.03,0.43,0.62,2021-08-18,n,294.58,13.47,N,0,28.8,24.0,34.2,0.0,6.5
38.09431,23.32404,367.0,0.43,0.62,2021-08-18,h,295.0,13.47,N,0,28.8,24.0,34.2,0.0,6.5
38.09407,23.32906,367.0,0.43,0.62,2021-08-18,h,295.56,16.0,N,0,28.8,24.0,34.2,0.0,6.5
38.09011,23.41003,337.13,0.42,0.61,2021-08-18,n,292.72,3.04,N,0,28.8,24.0,34.2,0.0,6.5
38.0938,23.33457,301.77,0.43,0.62,2021-08-18,n,290.2,16.0,N,0,28.8,24.0,34.2,0.0,6.5
38.0899,23.41433,310.89,0.42,0.61,2021-08-18,n,292.3,2.9,N,0,28.8,24.0,34.2,0.0,6.5
38.08415,23.41423,323.03,0.42,0.61,2021-08-18,n,294.14,2.49,N,0,28.8,24.0,34.2,0.0,6.5
38.08909,23.31234,305.9,0.43,0.62,2021-08-18,n,291.72,1.26,N,0,28.8,24.0,34.2,0.0,6.5
38.08887,23.31696,309.05,0.43,0.62,2021-08-18,n,291.71,2.67,N,0,28.8,24.0,34.2,0.0,6.5
38.08435,23.40994,306.67,0.42,0.61,2021-08-18,n,292.75,3.11,N,0,28.8,24.0,34.2,0.0,6.5
38.08191,23.34152,337.16,0.43,0.62,2021-08-18,n,292.76,4.71,N,0,28.8,24.0,34.2,0.0,6.5
38.08345,23.30919,309.77,0.43,0.62,2021-08-18,n,292.86,1.26,N,0,28.8,24.0,34.2,0.0,6.5
