latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.56437,23.2948,303.15,0.79,0.78,2019-09-19,0133,N,VIIRS,n,2,288.97,1.77,N,0
37.70029,21.35468,303.65,0.67,0.74,2019-09-19,0134,N,VIIRS,n,2,286.77,1.03,N,0
39.46624,22.39267,338.39,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,306.83,3.56,D,0
39.46026,22.38732,336.67,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,306.45,7.73,D,0
39.42103,22.389,333.19,0.42,0.38,2019-09-19,1115,N,VIIRS,l,2,303.95,4.01,D,0
39.42188,22.3938,347.54,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,309.9,4.01,D,0
39.53763,21.96147,330.97,0.43,0.38,2019-09-19,1115,N,VIIRS,n,2,302.14,5.53,D,0
39.53854,21.96643,337.1,0.43,0.38,2019-09-19,1115,N,VIIRS,n,2,304.83,7.93,D,0
39.53114,22.45455,337,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,305.54,4.73,D,0
39.52774,22.4556,340.66,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,305.41,4.73,D,0
39.52348,22.4518,344.73,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,303.94,4.45,D,0
39.45905,22.29291,337.87,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,309.13,24.82,D,0
39.45993,22.29778,346.74,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,304.45,6.77,D,0
39.4608,22.30261,338.09,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,303.89,6.77,D,0
39.46111,22.39214,346.11,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,304,7.73,D,0
39.46196,22.38885,346.99,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,305.79,6.31,D,0
39.46283,22.39367,337.91,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,304.4,6.31,D,0
39.45855,22.38988,339.06,0.42,0.38,2019-09-19,1115,N,VIIRS,n,2,303.02,6.31,D,0
40.28444,23.44481,299.9,0.37,0.58,2019-09-19,2334,N,VIIRS,n,2,284.73,0.55,N,2
40.28289,23.44346,299.71,0.36,0.58,2019-09-19,2334,N,VIIRS,n,2,284.91,0.71,N,2
38.13048,23.52374,305.19,0.35,0.56,2019-09-19,2334,N,VIIRS,n,2,287.66,0.81,N,0
40.70418,22.81465,295.71,0.45,0.47,2019-09-21,0055,N,VIIRS,n,2,284.69,0.54,N,2
39.14487,20.84588,309.63,0.39,0.44,2019-09-21,0056,N,VIIRS,n,2,288.33,0.78,N,0
39.14882,20.84727,301.67,0.39,0.44,2019-09-21,0056,N,VIIRS,n,2,288.4,0.61,N,0
38.56287,23.29421,309.93,0.48,0.4,2019-09-22,0037,N,VIIRS,n,2,289.54,1.54,N,0
38.33287,21.84733,305.04,0.43,0.38,2019-09-22,0037,N,VIIRS,n,2,291.09,0.7,N,0
37.90879,22.94124,329.69,0.67,0.74,2019-09-22,1019,N,VIIRS,n,2,295.86,3.02,D,0
37.90886,22.9357,327.1,0.67,0.74,2019-09-22,1019,N,VIIRS,n,2,295.18,4.49,D,0
36.97207,26.95808,341.15,0.4,0.6,2019-09-22,1158,N,VIIRS,n,2,305.47,4.7,D,0
39.347,22.31692,331.62,0.47,0.48,2019-09-22,1159,N,VIIRS,n,2,304.17,2.65,D,0
38.56487,23.29353,311.07,0.38,0.36,2019-09-23,0018,N,VIIRS,n,2,291.49,1.93,N,0
39.38759,22.80628,311.12,0.39,0.36,2019-09-23,0018,N,VIIRS,n,2,286.4,1.15,N,0
39.35433,22.98411,308.14,0.39,0.36,2019-09-23,0018,N,VIIRS,n,2,288.85,1.24,N,0
39.16913,22.84026,308.92,0.39,0.36,2019-09-23,0018,N,VIIRS,n,2,286.89,1.53,N,2
38.03519,23.5941,299.85,0.38,0.36,2019-09-23,0019,N,VIIRS,n,2,289.3,1.03,N,0
38.12856,23.52619,307.41,0.49,0.41,2019-09-24,0000,N,VIIRS,n,2,290,1.4,N,2
39.16995,22.84289,303.84,0.63,0.54,2019-09-24,2340,N,VIIRS,n,2,287.79,1.89,N,2
39.16727,22.83683,297.68,0.63,0.54,2019-09-24,2341,N,VIIRS,n,2,286.81,1.61,N,0
38.56605,23.29143,324.75,0.55,0.68,2019-09-25,0121,N,VIIRS,n,2,287.87,3.93,N,3
38.12957,23.5238,298.67,0.34,0.56,2019-09-26,0102,N,VIIRS,n,2,287.78,0.52,N,0
39.17006,22.83906,301.75,0.58,0.52,2019-09-26,0102,N,VIIRS,n,2,287.94,1.53,N,2
38.56551,23.29343,308.98,0.32,0.54,2019-09-26,0102,N,VIIRS,n,2,291.57,1.29,N,0
38.51474,23.01789,334.86,0.62,0.54,2019-09-26,1044,N,VIIRS,n,2,300.09,5.43,D,0
39.41654,22.46058,338.77,0.63,0.54,2019-09-26,1044,N,VIIRS,n,2,300.47,6.03,D,0
39.41476,22.4535,326.29,0.63,0.54,2019-09-26,1044,N,VIIRS,l,2,299.95,2.17,D,0
39.49269,22.36325,341.73,0.63,0.54,2019-09-26,1044,N,VIIRS,n,2,302.27,7.32,D,0
40.70565,22.81642,302.93,0.49,0.4,2019-09-27,0043,N,VIIRS,n,2,288.33,0.56,N,2
40.2853,23.4455,299.77,0.53,0.42,2019-09-27,0043,N,VIIRS,n,2,288.9,0.68,N,2
39.35423,22.98535,306.7,0.52,0.42,2019-09-27,0043,N,VIIRS,n,2,288.67,1.19,N,0
38.56603,23.29499,309.8,0.56,0.43,2019-09-27,0043,N,VIIRS,n,2,290.44,2.13,N,0
38.13137,23.52405,301.22,0.39,0.44,2019-09-27,0044,N,VIIRS,n,2,290.02,0.82,N,0
39.41543,22.4141,330.25,0.54,0.68,2019-09-27,1025,N,VIIRS,n,2,297.39,4.96,D,0
38.27881,23.22914,332.32,0.53,0.67,2019-09-27,1025,N,VIIRS,n,2,293.37,4.92,D,0
39.4182,22.41503,335.31,0.54,0.68,2019-09-27,1025,N,VIIRS,n,2,297.29,6.1,D,0
39.42537,22.37047,367,0.55,0.68,2019-09-27,1025,N,VIIRS,h,2,301.21,17.12,D,0
39.42836,22.36669,367,0.55,0.68,2019-09-27,1025,N,VIIRS,h,2,302.84,33.65,D,0
39.43427,22.36361,331,0.55,0.68,2019-09-27,1025,N,VIIRS,n,2,296.76,6.48,D,0
40.00118,21.67476,329.58,0.57,0.69,2019-09-27,1025,N,VIIRS,n,2,293.28,3.09,D,0
40.00187,21.67249,334.44,0.57,0.69,2019-09-27,1025,N,VIIRS,n,2,293.08,1.95,D,0
40.03802,21.54053,327.72,0.57,0.69,2019-09-27,1025,N,VIIRS,n,2,297.31,4.7,D,0
40.21071,21.35959,335.2,0.58,0.7,2019-09-27,1026,N,VIIRS,n,2,296.62,3.96,D,0
39.41136,22.41841,351.8,0.58,0.52,2019-09-27,1205,N,VIIRS,n,2,303.87,10.78,D,0
39.42243,22.36838,342.59,0.58,0.52,2019-09-27,1205,N,VIIRS,n,2,301.72,3.21,D,0
39.40859,22.4169,348.81,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,303.87,6.68,D,0
39.41348,22.41663,334.02,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,303.25,6.68,D,0
39.41996,22.3668,334.88,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,300.68,1.51,D,0
39.42483,22.3664,332.75,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,302.1,6.3,D,0
39.42436,22.35938,337.64,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,301.04,6.3,D,0
39.42922,22.35895,345.43,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,304.53,6.3,D,0
39.43505,22.37285,342.11,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,303.9,8.96,D,0
39.43456,22.36563,336,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,304.09,5.65,D,0
39.43408,22.35851,341.63,0.58,0.52,2019-09-27,1206,N,VIIRS,n,2,302.15,5.65,D,0
39.94585,21.65257,342.53,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,304.14,10.32,D,0
39.95008,21.64572,332.95,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,303.65,2.23,D,0
39.96952,21.4677,367,0.52,0.5,2019-09-27,1206,N,VIIRS,h,2,299.56,11.52,D,0
39.96707,21.46572,339.33,0.53,0.5,2019-09-27,1206,N,VIIRS,n,2,299.59,6.77,D,0
39.97173,21.46538,338.05,0.53,0.5,2019-09-27,1206,N,VIIRS,n,2,297.55,6.77,D,0
40.04899,21.68538,345.01,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,302.91,14.73,D,0
40.03696,21.52238,336.24,0.53,0.5,2019-09-27,1206,N,VIIRS,n,2,301.44,4.58,D,0
40.02664,21.38498,336.02,0.52,0.5,2019-09-27,1206,N,VIIRS,n,2,302.65,6.34,D,0
40.05368,21.68461,343.02,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,301.58,14.73,D,0
40.05321,21.6783,339.16,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,306.05,24.02,D,0
40.05344,21.369,329.27,0.52,0.5,2019-09-27,1206,N,VIIRS,n,2,299.23,2.47,D,0
40.07293,21.37936,344.67,0.52,0.5,2019-09-27,1206,N,VIIRS,n,2,299.81,4.36,D,0
40.07135,21.37804,338.97,0.52,0.5,2019-09-27,1206,N,VIIRS,n,2,299.8,4.72,D,0
40.11648,21.61331,340.95,0.54,0.51,2019-09-27,1206,N,VIIRS,n,2,302.14,13.03,D,0
40.11811,21.44151,333.08,0.53,0.5,2019-09-27,1206,N,VIIRS,n,2,301.9,2.6,D,0
40.11718,21.42892,333.73,0.52,0.5,2019-09-27,1206,N,VIIRS,n,2,301.95,4.76,D,0
40.22395,21.44626,339.98,0.53,0.5,2019-09-27,1206,N,VIIRS,n,2,301.08,9.07,D,0
40.70472,22.81591,306.67,0.38,0.36,2019-09-28,0024,N,VIIRS,n,2,288.87,1.02,N,2
40.28618,23.44347,299.89,0.39,0.36,2019-09-28,0024,N,VIIRS,n,2,289.84,0.62,N,2
38.56552,23.29512,310.6,0.39,0.36,2019-09-28,0025,N,VIIRS,n,2,292.6,1.12,N,0
39.38589,22.80814,301.67,0.39,0.36,2019-09-28,0025,N,VIIRS,n,2,288.71,0.5,N,0
39.35384,22.98488,313.3,0.39,0.36,2019-09-28,0025,N,VIIRS,n,2,291.92,1.77,N,0
38.37354,24.06165,309.27,0.41,0.37,2019-09-28,0025,N,VIIRS,n,2,291.48,1.08,N,2
38.12807,23.52523,309.35,0.4,0.37,2019-09-28,0025,N,VIIRS,n,2,289.14,1.41,N,2
39.15538,22.82408,341.78,0.52,0.42,2019-09-28,1146,N,VIIRS,n,2,303.05,4.06,D,0
37.91946,21.30848,351.41,0.44,0.39,2019-09-28,1146,N,VIIRS,n,2,307.14,12.56,D,0
39.40157,22.41341,335.71,0.51,0.41,2019-09-28,1147,N,VIIRS,l,2,306.87,4.17,D,0
39.41236,22.44198,344.6,0.51,0.41,2019-09-28,1147,N,VIIRS,n,2,308.23,6.04,D,0
39.41486,22.4294,336.91,0.51,0.41,2019-09-28,1147,N,VIIRS,n,2,305.22,4.74,D,0
39.54548,22.43485,336.87,0.51,0.41,2019-09-28,1147,N,VIIRS,l,2,308.41,5.06,D,0
39.9406,21.64352,343.47,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,309.89,13.5,D,0
39.93996,21.63786,346.81,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,307.8,9.45,D,0
39.94111,21.61468,344.94,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,304.92,10.99,D,0
39.95735,21.6924,335.94,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,305.15,5.29,D,0
39.92861,21.40621,339.63,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.82,36.67,D,0
39.96649,21.67341,338.15,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,307.68,5.31,D,0
39.98559,21.70937,332.68,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,301.4,2.64,D,0
39.9837,21.69263,336.44,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,306.37,9.04,D,0
39.98304,21.6868,336,0.48,0.4,2019-09-28,1147,N,VIIRS,l,2,307.41,4.67,D,0
40.00114,21.45423,330.63,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.89,1.94,D,0
40.01994,21.51907,342.99,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,310.17,11.51,D,0
40.01917,21.52343,335.11,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.89,6.34,D,0
40.01854,21.51783,332.74,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.93,6.34,D,0
40.02282,21.52268,334.23,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,302.8,3.99,D,0
40.02889,21.51022,340.31,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.26,4.94,D,0
40.03028,21.39141,334.32,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,304.61,6.58,D,0
40.06168,21.63506,341.11,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,307.05,6.09,D,0
40.05787,21.60124,333.76,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,302.54,2.95,D,0
40.07335,21.63869,348.65,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,311.69,10.27,D,0
40.07272,21.63313,343.02,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,303.18,10.27,D,0
40.08142,21.67688,333.03,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,302.18,6.41,D,0
40.08636,21.68742,338.1,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,303.71,8.01,D,0
40.05083,21.37612,332.1,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.93,2.81,D,0
40.06601,21.37888,337.24,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,303.67,26.33,D,0
40.11489,21.6078,334.04,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,306.97,3.16,D,0
40.11253,21.52253,348.02,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,310.89,11.34,D,0
40.10222,21.43398,334.44,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,305.37,3.07,D,0
40.10586,21.43326,330.4,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,304.45,3.07,D,0
40.10261,21.40552,334.46,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,304.71,4.71,D,0
40.10625,21.40475,346.92,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.4,16.8,D,0
40.10792,21.38735,334.17,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.59,2.16,D,0
40.11548,21.41998,337.64,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.97,5.09,D,0
40.11321,21.36916,346.13,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,308.25,11.05,D,0
40.1136,21.44096,334.44,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,300.9,2.26,D,0
40.10733,21.38537,336.54,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.86,4.19,D,0
40.11474,21.418,339.87,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.03,5.77,D,0
40.11333,21.37265,333.72,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,303.98,8.61,D,0
40.11632,21.36625,333.73,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,302.15,8.61,D,0
40.14622,21.53171,344.13,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,303.69,4.76,D,0
40.12721,21.36399,335.28,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.66,11.8,D,0
40.13638,21.37906,340.78,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,303.74,3.57,D,0
40.13511,21.368,330.32,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,302.99,2.1,D,0
40.16053,21.46001,331.84,0.47,0.4,2019-09-28,1147,N,VIIRS,l,2,304.02,5.63,D,0
40.16506,21.40199,337.59,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,302.27,2.36,D,0
40.18278,21.52393,334.43,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.18,4.79,D,0
40.18644,21.52325,335.21,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.74,4.79,D,0
40.18579,21.51755,335.04,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.26,5.2,D,0
40.20246,21.53225,330.01,0.48,0.4,2019-09-28,1147,N,VIIRS,l,2,301.25,3.08,D,0
40.19271,21.44771,336.45,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304.4,5.22,D,0
40.20619,21.37142,340.34,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.97,21.58,D,0
40.20984,21.37081,343.02,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,303.13,8.35,D,0
40.22454,21.46449,338.47,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,305.76,9,D,0
40.22302,21.46227,334.19,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,306.72,9.29,D,0
40.18541,21.44921,335.73,0.47,0.4,2019-09-28,1147,N,VIIRS,n,2,304,3.36,D,0
39.36821,22.42572,336.05,0.51,0.41,2019-09-28,1147,N,VIIRS,l,2,307.32,2.74,D,0
41.04343,26.33223,340.85,0.54,0.51,2019-09-28,1147,N,VIIRS,n,2,299.37,9.36,D,0
41.0439,26.33885,349.16,0.55,0.51,2019-09-28,1147,N,VIIRS,n,2,299.75,11.15,D,0
40.28503,23.4464,301.31,0.45,0.39,2019-09-29,0005,N,VIIRS,n,2,289.05,0.61,N,2
38.12996,23.52572,309.2,0.43,0.38,2019-09-29,0006,N,VIIRS,n,2,290.52,1.2,N,0
38.37254,24.06018,299.36,0.42,0.38,2019-09-29,0006,N,VIIRS,n,2,289.31,0.62,N,2
38.56474,23.29421,312.32,0.44,0.39,2019-09-29,0006,N,VIIRS,n,2,293.44,1.55,N,0
39.16782,22.84457,299.78,0.46,0.39,2019-09-29,0006,N,VIIRS,n,2,288.82,0.83,N,0
39.16846,22.83918,303.92,0.46,0.39,2019-09-29,0006,N,VIIRS,n,2,289.26,0.83,N,0
39.35485,22.98406,303.01,0.46,0.39,2019-09-29,0006,N,VIIRS,n,2,291.12,0.97,N,0
37.91914,23.07164,303.92,0.44,0.39,2019-09-29,0006,N,VIIRS,n,2,293.82,1.4,N,2
38.52249,22.99813,336.01,0.39,0.36,2019-09-29,1127,N,VIIRS,n,2,306.28,2.65,D,0
37.81358,21.25939,333.78,0.39,0.36,2019-09-29,1127,N,VIIRS,n,2,302.27,1.37,D,0
39.47245,22.41381,336.36,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,309.55,3.21,D,0
39.47311,22.41825,338.5,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,308.78,3.21,D,0
39.50608,22.43308,342.77,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,309.3,3.05,D,0
39.50541,22.42864,336.89,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,308.75,1.56,D,0
39.90983,21.86982,335.54,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,304.92,2.58,D,0
39.89872,21.62358,339.55,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,309.69,4.7,D,0
39.902,21.62272,332.12,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,306.68,1.86,D,0
39.93954,21.62217,335.36,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,307.57,2.92,D,0
39.9342,21.45634,331.09,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,300.33,0.97,D,0
39.96878,21.6563,340.57,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,308.85,3.6,D,0
39.97829,21.69563,339.76,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,312.66,10.25,D,0
39.97207,21.65545,330.36,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,304.54,3.6,D,0
39.98157,21.69478,342.72,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,308.04,16.06,D,0
39.98624,21.70287,337.24,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,305.69,2.36,D,0
39.96725,21.41145,336.27,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,309.66,32.81,D,0
40.01719,21.70987,335.01,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,303.83,3.2,D,0
40.02949,21.67883,346.75,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,308.98,11.2,D,0
40.03381,21.6405,336.22,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,306.31,3.75,D,0
40.04591,21.67454,332.39,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,306.91,3.03,D,0
40.05577,21.67196,335.9,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,305.68,3.05,D,0
40.05352,21.63533,334.46,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,305.61,2.05,D,0
40.05214,21.62639,337.07,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,307.04,9.49,D,0
40.0575,21.63893,334.8,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,309.1,2.05,D,0
40.06269,21.62826,343.63,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,307.16,2.97,D,0
40.06666,21.63186,331.81,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,306.29,2.87,D,0
40.02339,21.35461,331.54,0.39,0.36,2019-09-29,1128,N,VIIRS,l,2,302.57,6.01,D,0
40.05676,21.546,336.98,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,306.92,5.57,D,0
40.02996,21.35287,345.76,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,308.15,7.71,D,0
40.06264,21.53981,339.45,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,303.61,4.16,D,0
40.0945,21.65716,336.22,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,307.5,2.24,D,0
40.04921,21.36635,337.18,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,305.29,3.24,D,0
40.04781,21.35742,340.52,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,303.24,3.76,D,0
40.08078,21.50246,333.78,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,304.33,5.39,D,0
40.08008,21.49799,336.16,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,307.6,5.39,D,0
40.06048,21.37267,336.38,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,302.89,2.65,D,0
40.08406,21.50159,334.86,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,303.66,5.39,D,0
40.08337,21.49712,336.23,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,304.36,5.39,D,0
40.10646,21.60501,336.01,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,307.93,2.72,D,0
40.07151,21.38127,337.28,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,305.95,2.63,D,0
40.08747,21.39567,338.19,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,303.93,6.44,D,0
40.12688,21.45052,332.14,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,306.93,3.22,D,0
40.12618,21.44604,351.48,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,311.23,9.45,D,0
40.13136,21.43535,347.69,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,309.77,6.49,D,0
40.12786,21.41297,336.71,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,304.49,2.89,D,0
40.13464,21.43447,351.21,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,309.57,6.49,D,0
40.13044,21.40763,338.6,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,305.59,3.48,D,0
40.13093,21.38886,347.89,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,306.87,5.23,D,0
40.12601,21.35754,345.71,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,309.93,8.83,D,0
40.14569,21.41757,332.83,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,303.33,1.64,D,0
40.13868,21.37283,330.69,0.39,0.36,2019-09-29,1128,N,VIIRS,l,2,303.15,1.92,D,0
40.18598,21.44076,345.94,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,306.41,4.1,D,0
40.18927,21.43989,334.88,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,308.2,4.1,D,0
40.21437,21.44721,337.22,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,305.77,2.78,D,0
38.13015,23.52684,303.43,0.47,0.47,2019-09-29,2347,N,VIIRS,n,2,290.83,1.26,N,0
38.56484,23.29617,304.71,0.48,0.48,2019-09-29,2347,N,VIIRS,n,2,291.41,0.81,N,0
38.56294,23.29526,301.71,0.48,0.48,2019-09-29,2347,N,VIIRS,n,2,291.26,1.71,N,0
39.3559,22.98567,301.59,0.61,0.71,2019-09-30,0127,N,VIIRS,n,2,289.29,1.71,N,0
38.56508,23.2936,301.38,0.66,0.73,2019-09-30,0127,N,VIIRS,n,2,289.69,1.63,N,0
39.35477,22.98304,302.17,0.61,0.71,2019-09-30,0127,N,VIIRS,n,2,289.44,1.6,N,0
39.8917,21.62782,334.42,0.5,0.41,2019-09-30,1109,N,VIIRS,l,2,307.02,3.87,D,0
39.88711,21.60496,335.08,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,307.27,6.65,D,0
39.89792,21.61965,334.68,0.5,0.41,2019-09-30,1109,N,VIIRS,l,2,309.03,8.34,D,0
39.94925,21.4423,333.82,0.51,0.41,2019-09-30,1109,N,VIIRS,l,2,305.91,7.4,D,0
39.94885,21.4416,333.89,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,306.43,5.74,D,0
40.0032,21.65242,349.08,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,308.23,8.81,D,0
40.01575,21.61726,347.14,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,310.17,6.7,D,0
40.02404,21.63918,345.76,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,303.45,4.74,D,0
39.98729,21.41644,334.22,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,304.46,7.34,D,0
40.05543,21.65942,334.4,0.5,0.41,2019-09-30,1109,N,VIIRS,l,2,305.69,3.15,D,0
40.09515,21.68275,348.18,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,309.11,6.5,D,0
40.09881,21.68155,338.06,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,306.74,6.5,D,0
40.07993,21.54538,329.66,0.5,0.41,2019-09-30,1109,N,VIIRS,l,2,303.07,3.37,D,0
40.07945,21.54329,338.67,0.5,0.41,2019-09-30,1109,N,VIIRS,n,2,304.38,6.72,D,0
40.05342,21.31717,331.26,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,299.37,3.25,D,0
40.0747,21.40266,331.66,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,306.23,2.49,D,0
40.09051,21.42225,337.43,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,304.56,3.09,D,0
40.09423,21.4211,332.28,0.51,0.41,2019-09-30,1109,N,VIIRS,l,2,305,3.09,D,0
40.09676,21.41403,336.46,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,307.17,22.54,D,0
40.09556,21.40812,342.65,0.51,0.41,2019-09-30,1109,N,VIIRS,n,2,314.72,22.54,D,0
40.12293,21.38692,334.63,0.51,0.41,2019-09-30,1109,N,VIIRS,l,2,306.17,5.12,D,0
