time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_max
2016-05-29,28.0,19.0,0.0,15.3,82
2016-05-30,31.9,19.1,0.0,13.1,84
2016-05-30,26.6,15.6,0.0,8.4,97
2016-05-30,28.6,18.1,0.0,11.9,92
2016-05-30,28.8,17.4,0.0,13.3,93
2016-05-30,25.5,19.0,0.0,10.1,94
2016-05-30,36.3,18.3,0.0,9.0,69
2016-05-30,31.0,19.9,0.0,14.6,84
2016-05-30,31.1,19.6,0.0,14.6,83
2016-05-30,32.4,18.8,0.0,11.0,85
2016-05-30,29.5,20.3,0.0,10.3,65
2016-05-30,29.3,20.1,0.0,10.3,64
2016-05-30,26.5,20.1,0.0,8.3,86
2016-05-30,29.0,19.8,0.0,10.3,64
2016-05-31,30.9,17.7,0.0,9.8,89
2016-05-31,32.1,18.6,0.0,10.9,75
2016-05-31,29.7,18.1,0.0,11.4,97
2016-05-31,33.5,18.4,0.0,12.3,73
2016-05-31,35.3,19.7,0.0,6.9,59
2016-05-31,35.2,19.5,0.0,6.9,59
2016-05-31,33.4,18.3,0.0,12.3,73
2016-05-31,27.5,21.8,0.0,11.7,55
2016-05-31,27.4,21.7,0.0,11.7,55
2016-05-31,27.5,21.7,0.0,11.7,55
2016-05-31,28.5,22.6,0.0,11.7,51
2016-05-31,27.4,21.7,0.0,11.7,55
2016-05-31,27.9,22.1,0.0,11.7,55
2016-05-31,32.2,18.7,0.0,10.9,75
2016-05-31,31.1,15.7,0.0,9.7,90
2016-05-31,28.0,13.7,0.0,8.4,84
2016-05-31,29.7,18.1,0.0,11.4,97
2016-05-31,28.1,13.7,0.0,8.4,84
2016-05-31,28.0,13.7,0.0,8.4,84
2016-05-31,28.0,13.7,0.0,8.4,84
2016-05-31,33.5,18.4,0.0,12.3,73
2016-05-31,35.2,19.5,0.0,6.9,59
2016-06-01,29.9,18.9,0.0,8.9,83
2016-06-01,32.8,17.7,0.0,7.4,80
2016-06-01,29.9,18.9,0.0,8.9,83
2016-06-01,29.9,18.9,0.0,8.9,83
2016-06-01,34.7,19.3,0.0,7.6,68
2016-06-01,34.6,19.2,0.0,7.6,68
2016-06-01,34.6,19.2,0.0,7.6,68
2016-06-01,32.9,17.7,0.0,7.4,81
2016-06-02,26.9,21.9,0.0,13.0,79
2016-06-02,28.1,19.2,0.0,6.1,88
2016-06-02,28.5,18.9,0.0,10.0,91
2016-06-02,28.5,18.9,0.0,10.0,91
2016-06-02,34.0,21.5,0.2,6.6,54
2016-06-02,30.7,21.6,0.0,9.4,64
2016-06-02,31.5,21.1,0.0,16.8,80
2016-06-02,30.7,21.6,0.0,9.4,64
2016-06-03,27.1,21.3,0.0,12.5,66
2016-06-03,26.7,20.2,0.0,14.7,87
2016-06-03,25.5,20.8,0.0,15.3,80
2016-06-03,31.7,17.2,0.0,12.5,78
2016-06-03,29.5,17.8,0.0,12.6,74
2016-06-03,30.7,19.9,0.0,13.1,72
2016-06-03,30.0,20.1,0.0,13.1,73
2016-06-03,22.3,9.9,0.0,13.1,96
2016-06-03,20.4,8.9,0.0,13.2,96
2016-06-03,32.2,17.4,0.0,11.6,85
2016-06-03,32.2,17.4,0.0,11.6,85
2016-06-03,28.7,16.7,0.0,13.1,86
2016-06-04,28.9,16.9,0.0,12.0,83
2016-06-04,27.2,18.1,0.0,12.0,89
2016-06-04,29.7,16.2,0.0,11.5,77
2016-06-04,24.9,20.0,0.0,13.0,85
2016-06-04,29.2,18.0,0.0,8.9,80
2016-06-04,30.3,17.7,0.0,11.0,81
2016-06-04,30.3,17.7,0.0,11.0,81
2016-06-04,30.1,17.5,0.0,11.0,81
2016-06-04,29.9,19.8,0.0,14.5,77
2016-06-04,26.1,17.3,0.0,27.2,95
2016-06-05,28.2,20.0,0.0,14.7,67
2016-06-05,23.8,18.4,0.0,11.9,92
2016-06-05,31.1,19.0,0.0,6.9,74
2016-06-05,30.9,18.9,0.0,6.9,74
2016-06-05,26.0,18.1,0.0,12.4,93
2016-06-05,29.4,17.8,0.0,9.1,82
2016-06-05,24.4,17.2,0.0,17.0,97
2016-06-05,28.7,19.4,0.0,9.1,75
2016-06-05,24.1,18.7,0.0,11.9,92
2016-06-06,28.3,17.7,0.2,13.0,92
2016-06-06,24.3,19.6,0.0,9.6,93
2016-06-06,24.3,19.6,0.0,9.6,93
2016-06-06,27.3,18.1,1.2,14.4,97
2016-06-06,26.2,20.7,1.0,11.5,78
2016-06-06,30.4,18.1,0.1,8.3,81
2016-06-07,27.1,16.0,0.5,17.3,92
2016-06-07,24.3,19.4,3.4,18.1,88
2016-06-08,21.1,13.2,5.0,8.7,99
2016-06-09,22.2,15.7,0.0,19.3,87
2016-06-09,26.2,14.4,0.0,10.2,83
2016-06-09,21.3,16.3,0.0,16.2,70
2016-06-09,26.1,15.0,0.0,13.0,80
2016-06-09,20.5,10.9,2.8,9.8,98
2016-06-09,22.4,12.4,0.3,10.1,84
2016-06-09,23.1,17.8,0.0,17.0,74
2016-06-09,22.9,17.7,0.0,17.0,74
2016-06-10,28.9,18.3,0.0,13.6,74
2016-06-10,23.7,16.3,0.0,14.3,77
2016-06-10,26.6,16.9,0.0,11.5,85
2016-06-10,26.9,18.0,0.0,15.8,85
2016-06-10,26.6,19.0,0.1,14.4,89
2016-06-10,26.0,17.3,0.0,16.1,76
2016-06-10,22.5,18.1,0.0,18.0,71
2016-06-10,29.0,18.4,0.0,13.6,74
2016-06-11,28.8,20.4,0.0,15.1,83
2016-06-11,26.2,18.6,0.0,15.3,93
2016-06-11,31.8,18.7,0.0,7.4,80
2016-06-11,31.7,18.6,0.0,7.4,80
2016-06-11,26.2,19.5,0.0,14.5,84
2016-06-11,28.4,18.8,0.0,9.4,86
2016-06-11,28.6,20.0,0.0,15.1,83
2016-06-11,26.8,17.9,0.0,14.1,84
2016-06-11,29.4,18.1,0.0,16.5,82
2016-06-11,31.8,18.7,0.0,7.4,80
2016-06-11,28.4,18.8,0.0,9.4,86
2016-06-11,28.2,18.6,0.0,9.4,86
2016-06-12,27.0,20.8,0.0,11.2,77
2016-06-12,27.5,21.3,0.0,11.2,77
2016-06-12,33.6,18.2,0.0,11.2,80
2016-06-12,33.5,18.1,0.0,11.2,80
2016-06-12,27.6,13.8,0.0,11.9,94
2016-06-12,29.2,19.6,0.0,14.8,85
2016-06-12,29.7,19.2,0.0,14.8,87
2016-06-12,30.5,20.7,0.0,7.5,83
2016-06-12,30.5,20.7,0.0,7.5,83
2016-06-13,30.3,21.7,0.0,27.2,67
2016-06-13,29.2,21.3,0.0,15.6,78
2016-06-13,32.1,18.2,0.0,16.5,96
2016-06-14,27.0,18.8,0.0,14.5,95
2016-06-14,25.6,20.3,0.0,12.4,76
2016-06-14,28.4,19.5,0.0,16.7,74
2016-06-14,28.7,20.1,0.0,16.7,69
2016-06-14,27.4,19.4,0.0,16.7,73
2016-06-14,27.5,19.4,0.0,16.7,73
2016-06-14,27.4,19.4,0.0,16.7,73
2016-06-14,28.2,19.2,0.0,16.7,74
2016-06-14,28.4,19.9,0.0,16.7,69
2016-06-14,28.3,19.7,0.0,16.7,69
2016-06-14,28.2,19.7,0.0,16.7,69
2016-06-14,28.5,20.0,0.0,16.7,69
2016-06-14,28.2,19.6,0.0,16.7,69
2016-06-14,28.0,19.5,0.0,16.7,69
2016-06-14,27.9,19.3,0.0,16.7,69
2016-06-14,27.9,19.3,0.0,16.7,69
2016-06-14,27.8,19.2,0.0,16.7,69
2016-06-14,28.6,20.0,0.0,16.7,69
2016-06-14,28.1,19.5,0.0,16.7,69
2016-06-14,27.8,19.3,0.0,16.7,69
2016-06-14,27.5,19.0,0.0,16.3,69
2016-06-14,27.5,18.9,0.0,16.3,69
2016-06-14,28.1,19.6,0.0,16.7,69
2016-06-14,28.5,19.9,0.0,16.7,69
2016-06-14,28.1,19.5,0.0,16.7,69
2016-06-14,27.7,19.1,0.0,16.3,69
2016-06-14,27.8,19.3,0.0,16.7,69
2016-06-14,28.4,19.9,0.0,16.7,69
2016-06-14,28.2,19.6,0.0,16.7,69
2016-06-14,27.5,18.9,0.0,16.3,69
2016-06-14,27.6,19.1,0.0,16.3,69
2016-06-14,27.7,19.1,0.0,16.3,69
2016-06-14,27.6,19.0,0.0,16.3,69
2016-06-14,27.5,19.0,0.0,16.3,69
2016-06-14,27.3,18.8,0.0,19.8,85
2016-06-14,26.9,18.4,0.2,19.1,85
2016-06-14,26.7,18.1,0.2,19.1,85
2016-06-14,27.5,18.9,0.0,19.8,85
2016-06-14,26.6,18.0,0.2,19.1,85
2016-06-14,26.4,17.9,0.2,19.1,84
2016-06-14,25.4,17.6,0.2,19.1,83
2016-06-14,26.5,17.9,0.2,19.1,85
2016-06-14,25.6,17.8,0.2,19.1,83
2016-06-15,31.2,20.1,0.0,16.9,81
2016-06-15,33.6,17.5,0.0,11.8,88
2016-06-15,28.6,20.4,0.0,16.9,75
2016-06-15,29.0,21.2,0.0,17.3,72
2016-06-15,30.5,19.0,0.0,16.3,82
2016-06-15,28.0,16.0,0.0,17.3,82
2016-06-15,27.5,15.5,0.0,17.3,82
2016-06-15,28.3,16.2,0.0,17.3,82
2016-06-15,27.3,15.2,0.0,17.3,82
2016-06-16,31.5,21.3,0.0,13.2,74
2016-06-16,32.8,17.2,0.0,9.0,83
2016-06-16,36.2,18.9,0.0,9.7,82
2016-06-16,34.5,19.3,0.0,7.6,84
2016-06-16,29.6,22.7,0.0,11.5,74
2016-06-16,34.2,20.8,0.0,12.6,81
2016-06-16,34.2,20.8,0.0,12.6,81
2016-06-16,36.5,18.8,0.0,12.6,84
2016-06-16,36.6,18.9,0.0,12.6,84
2016-06-16,36.3,19.1,0.0,9.7,82
2016-06-16,34.3,19.1,0.0,7.6,84
2016-06-17,34.6,20.8,0.0,10.5,67
2016-06-17,34.6,20.8,0.0,10.5,67
2016-06-17,23.4,19.1,0.0,33.6,78
2016-06-17,23.3,19.0,0.0,33.6,78
2016-06-17,23.3,19.0,0.0,33.6,78
2016-06-17,24.2,19.9,0.0,33.6,79
2016-06-17,23.1,18.8,0.0,33.6,78
2016-06-17,24.0,19.7,0.0,33.6,79
2016-06-17,23.2,18.9,0.0,33.6,78
2016-06-17,22.8,18.5,0.0,33.6,78
2016-06-17,37.6,22.6,0.0,5.6,73
2016-06-17,35.2,21.3,0.0,5.6,79
2016-06-17,22.8,18.5,0.0,33.6,78
2016-06-18,22.8,21.0,0.0,31.7,71
2016-06-18,40.1,24.1,0.0,6.8,76
2016-06-18,41.4,25.4,1.1,8.4,75
2016-06-18,22.4,20.6,0.0,31.7,71
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.5,24.9,0.0,24.1,77
2016-06-18,32.5,24.3,0.0,24.1,74
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,32.6,24.4,0.0,24.1,74
2016-06-18,32.5,24.3,0.0,24.1,74
2016-06-18,31.4,24.5,0.0,24.1,74
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,32.6,24.4,0.0,24.1,74
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,32.5,24.3,0.0,24.1,74
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,32.6,24.4,0.0,24.1,74
2016-06-18,32.5,24.3,0.0,24.1,74
2016-06-18,32.7,24.5,0.0,24.1,74
2016-06-18,32.6,24.4,0.0,24.1,74
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,32.5,24.3,0.0,24.1,74
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.9,25.3,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,31.4,24.5,0.0,24.1,74
2016-06-18,31.4,24.5,0.0,24.1,74
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,32.6,24.4,0.0,24.1,74
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.8,25.2,0.0,24.1,77
2016-06-18,29.7,25.1,0.0,24.1,77
2016-06-18,29.6,25.0,0.0,24.1,77
2016-06-18,29.5,24.9,0.0,24.1,77
2016-06-18,41.9,24.9,0.2,6.9,68
2016-06-19,37.4,25.9,0.0,12.5,60
2016-06-19,39.4,23.6,1.2,10.0,67
2016-06-20,38.9,22.3,0.0,8.9,72
2016-06-20,34.2,22.1,0.0,12.3,78
2016-06-20,37.2,20.8,0.0,7.2,67
2016-06-20,37.5,21.1,0.0,7.2,68
2016-06-20,37.5,21.1,0.0,7.2,68
2016-06-20,38.5,20.7,0.0,7.2,70
2016-06-20,37.0,20.4,0.0,7.2,69
2016-06-20,37.2,20.8,0.0,7.2,67
2016-06-20,34.4,22.3,0.0,12.3,78
2016-06-20,37.7,21.3,0.0,7.2,68
2016-06-21,24.5,22.2,0.0,31.7,88
2016-06-21,24.4,22.1,0.0,31.7,88
2016-06-21,29.3,23.6,0.0,23.9,84
2016-06-21,31.2,22.1,0.0,19.9,83
2016-06-21,34.4,24.5,0.0,18.5,76
2016-06-21,34.7,20.1,0.0,19.4,89
2016-06-21,35.4,22.5,0.0,16.5,63
2016-06-21,34.7,20.1,0.0,16.1,89
2016-06-21,34.7,24.0,0.0,9.0,80
2016-06-21,35.0,22.8,0.0,16.5,62
2016-06-21,31.1,22.0,0.0,19.9,83
2016-06-21,33.9,23.7,0.0,19.2,70
2016-06-22,35.3,23.6,0.0,9.8,79
2016-06-22,33.7,23.9,0.0,20.9,72
2016-06-22,33.8,25.3,0.0,23.3,65
2016-06-22,33.8,25.3,0.0,23.3,65
2016-06-22,33.7,24.8,0.0,21.6,67
2016-06-22,32.9,25.5,0.0,21.6,68
2016-06-23,32.0,21.9,0.0,24.4,72
2016-06-23,31.9,21.8,0.0,24.4,72
2016-06-23,31.8,21.3,0.0,26.1,81
2016-06-23,32.3,21.6,0.0,24.4,71
2016-06-23,31.8,21.7,0.0,24.4,72
2016-06-23,31.9,21.8,0.0,24.4,72
2016-06-23,31.9,21.8,0.0,24.4,72
2016-06-23,32.3,21.6,0.0,24.4,71
2016-06-23,31.9,21.8,0.0,24.4,72
2016-06-23,36.7,22.9,0.0,9.3,79
2016-06-23,35.3,25.5,0.0,18.6,58
2016-06-23,35.3,25.5,0.0,18.6,58
2016-06-23,35.2,25.5,0.0,18.6,58
2016-06-23,35.2,25.5,0.0,18.6,58
2016-06-23,35.2,25.5,0.0,18.6,58
2016-06-23,35.2,25.4,0.0,18.6,58
2016-06-23,35.3,23.4,0.0,18.6,56
2016-06-23,35.7,24.3,0.0,18.6,61
2016-06-23,35.7,24.3,0.0,18.6,61
2016-06-23,34.2,25.7,0.0,22.0,63
2016-06-23,31.1,22.2,0.0,24.4,64
2016-06-23,33.2,24.0,0.0,22.3,64
2016-06-23,32.5,23.8,0.0,22.1,73
2016-06-24,29.1,25.8,0.0,25.8,72
2016-06-24,32.4,24.4,0.0,15.8,77
2016-06-24,31.2,25.2,0.0,27.2,72
2016-06-24,32.4,25.7,0.0,23.1,69
2016-06-24,32.3,25.6,0.0,23.1,69
2016-06-24,32.0,24.5,0.0,21.7,70
2016-06-24,32.0,24.5,0.0,21.7,70
2016-06-24,32.0,24.1,0.0,27.2,74
2016-06-24,35.4,24.2,0.0,10.4,79
2016-06-24,32.9,24.3,0.5,22.6,74
2016-06-24,32.9,24.3,0.5,22.6,74
2016-06-25,33.4,26.2,0.0,13.6,50
2016-06-25,34.9,22.5,0.0,9.0,71
2016-06-25,31.3,23.5,0.0,19.7,76
2016-06-25,31.4,23.5,0.0,19.7,76
2016-06-25,29.2,24.2,0.0,26.9,74
2016-06-25,28.1,25.6,0.1,30.3,70
2016-06-25,30.8,25.6,0.0,20.4,71
2016-06-25,30.7,25.0,0.7,22.2,70
2016-06-25,28.3,18.4,0.0,17.3,71
2016-06-25,32.2,26.4,0.0,35.3,58
2016-06-25,32.4,26.7,0.0,35.3,58
2016-06-25,29.8,25.7,0.0,35.3,65
2016-06-25,32.2,26.4,0.0,35.3,58
2016-06-25,29.8,25.7,0.0,35.3,65
2016-06-25,30.2,22.1,0.0,14.6,63
2016-06-25,30.3,22.2,0.0,14.6,63
2016-06-25,30.3,22.2,0.0,14.6,63
2016-06-25,28.3,18.4,0.0,17.3,71
2016-06-25,32.3,26.5,0.0,35.3,58
2016-06-25,32.2,26.5,0.0,35.3,58
2016-06-25,32.4,26.7,0.0,35.3,58
2016-06-25,32.4,26.7,0.0,35.3,58
2016-06-25,32.4,26.7,0.0,35.3,58
2016-06-25,29.6,25.5,0.0,35.3,65
2016-06-25,32.4,26.6,0.0,35.3,58
2016-06-25,32.4,26.6,0.0,35.3,58
2016-06-25,32.4,26.7,0.0,35.3,58
2016-06-25,31.2,25.1,0.0,28.2,65
2016-06-26,26.5,20.5,2.2,22.5,76
2016-06-26,31.6,23.7,0.5,13.8,70
2016-06-26,29.1,24.1,0.9,24.7,72
2016-06-26,29.0,24.0,0.9,24.7,72
2016-06-26,27.1,23.7,0.2,18.8,85
2016-06-26,26.8,20.9,2.2,22.5,77
2016-06-26,26.8,20.9,2.2,22.5,77
2016-06-26,26.4,20.5,2.2,22.5,76
2016-06-26,26.4,20.5,2.2,22.5,76
2016-06-26,27.2,21.3,2.2,22.5,77
2016-06-26,26.6,20.7,2.2,22.5,76
2016-06-26,27.3,21.4,2.2,22.5,77
2016-06-26,26.1,20.1,2.2,22.5,79
2016-06-26,26.5,20.6,2.2,22.5,76
2016-06-26,26.8,20.9,2.2,22.5,77
2016-06-26,26.4,20.5,2.2,22.5,76
2016-06-26,26.3,20.3,2.2,22.5,76
2016-06-26,26.5,20.5,2.2,22.5,76
2016-06-26,27.4,21.5,2.2,22.5,77
2016-06-26,26.7,20.7,2.2,22.5,76
2016-06-26,26.9,21.0,2.2,22.5,77
2016-06-26,27.4,21.5,2.2,22.5,77
2016-06-26,27.8,21.9,2.2,22.5,77
2016-06-26,27.2,21.2,2.2,22.5,76
2016-06-26,27.4,21.5,2.2,22.5,77
2016-06-26,28.0,22.2,2.2,22.5,76
2016-06-26,27.8,22.1,2.2,22.5,77
2016-06-26,27.8,22.1,2.2,22.5,77
2016-06-26,28.6,22.8,5.7,17.4,76
2016-06-26,24.8,22.9,0.0,22.7,94
2016-06-26,24.1,22.3,0.0,22.7,94
2016-06-26,24.8,23.0,0.0,22.7,94
2016-06-26,26.6,20.6,2.2,22.5,76
2016-06-26,25.7,19.7,2.2,22.5,76
2016-06-26,26.5,20.6,2.2,22.5,76
2016-06-26,25.4,19.4,2.2,22.5,76
2016-06-26,26.2,20.2,2.2,22.5,76
2016-06-26,26.4,20.5,2.2,22.5,76
2016-06-26,27.8,22.1,2.2,22.5,77
2016-06-26,27.6,21.7,2.2,22.5,77
2016-06-26,27.7,22.0,2.2,22.5,77
2016-06-26,27.2,21.3,2.2,22.5,76
2016-06-26,27.3,21.3,2.2,22.5,76
2016-06-26,28.1,22.2,2.2,22.5,76
2016-06-26,28.7,22.9,5.7,17.4,76
2016-06-26,26.2,20.3,2.2,22.5,76
2016-06-26,27.1,21.2,2.2,22.5,77
2016-06-26,27.9,22.0,2.2,22.5,77
2016-06-26,28.8,22.6,5.7,17.4,77
2016-06-26,28.4,22.5,5.7,17.4,76
2016-06-26,27.0,21.1,2.2,22.5,77
2016-06-26,26.3,20.4,2.2,22.5,76
2016-06-26,27.1,21.2,2.2,22.5,77
2016-06-26,27.6,21.7,2.2,22.5,77
2016-06-26,26.9,21.0,2.2,22.5,77
2016-06-26,27.6,21.7,2.2,22.5,77
2016-06-26,25.9,20.0,2.2,22.5,76
2016-06-26,27.4,21.5,2.2,22.5,77
2016-06-26,27.8,21.9,2.2,22.5,77
2016-06-26,27.2,21.3,2.2,22.5,77
2016-06-26,27.1,21.2,2.2,22.5,77
2016-06-26,27.4,21.5,2.2,22.5,77
2016-06-26,26.8,20.9,2.2,22.5,77
2016-06-26,29.1,23.1,1.6,16.2,76
2016-06-26,29.1,23.1,1.6,16.2,76
2016-06-26,32.2,21.7,0.0,10.2,70
2016-06-26,27.5,22.7,3.6,19.7,81
2016-06-26,28.0,23.2,0.9,24.7,81
2016-06-26,28.0,23.2,0.9,24.7,81
2016-06-27,34.5,23.4,0.0,14.0,82
2016-06-27,33.8,21.7,0.0,9.7,81
2016-06-27,32.9,20.8,0.0,9.5,80
2016-06-27,32.7,20.6,0.0,9.5,80
2016-06-27,33.7,21.6,0.0,9.7,79
2016-06-27,32.5,21.4,0.0,9.5,81
2016-06-27,36.0,21.7,0.0,9.9,81
2016-06-27,36.0,21.7,0.0,9.9,81
2016-06-27,32.4,20.3,0.0,9.5,80
2016-06-27,32.4,20.3,0.0,9.5,80
2016-06-27,32.9,20.8,0.0,9.5,80
2016-06-27,32.5,20.4,0.0,9.5,80
2016-06-27,32.1,20.0,0.0,9.5,80
2016-06-27,33.2,21.1,0.0,9.5,80
2016-06-27,33.5,20.4,0.0,9.5,83
2016-06-27,32.7,21.6,0.0,9.7,81
2016-06-27,32.8,20.7,0.0,9.5,80
2016-06-27,34.2,22.1,0.0,9.7,81
2016-06-27,32.6,20.4,0.0,9.5,79
2016-06-27,31.7,19.6,0.0,9.5,77
2016-06-27,33.1,20.6,0.0,9.5,78
2016-06-27,32.0,19.9,0.0,9.5,77
2016-06-27,32.5,20.4,0.0,9.5,77
2016-06-27,32.7,21.6,0.0,9.7,81
2016-06-27,31.7,19.6,0.0,9.5,77
2016-06-27,32.8,20.7,0.0,9.5,80
2016-06-27,31.8,19.7,0.0,9.5,77
2016-06-27,32.7,20.6,0.0,9.5,80
2016-06-27,33.7,20.5,0.0,9.5,83
2016-06-27,33.0,20.9,0.0,9.5,80
2016-06-27,32.1,20.0,0.0,9.5,80
2016-06-27,32.9,20.8,0.0,9.5,80
2016-06-27,33.0,20.9,0.0,9.5,80
2016-06-27,32.6,20.5,0.0,9.5,80
2016-06-27,32.4,20.3,0.0,9.5,80
2016-06-27,32.5,20.4,0.0,9.5,80
2016-06-27,32.8,20.7,0.0,9.5,80
2016-06-27,32.9,20.8,0.0,9.5,80
2016-06-27,32.3,20.2,0.0,9.5,80
2016-06-27,31.7,19.8,0.0,9.5,81
2016-06-27,31.4,19.5,0.0,9.5,81
2016-06-27,35.9,21.6,0.0,9.9,80
2016-06-28,33.7,22.8,2.8,13.9,79
2016-06-28,31.7,21.7,1.1,12.0,80
2016-06-28,31.5,21.5,1.1,12.0,80
2016-06-28,31.6,21.3,1.1,12.0,80
2016-06-28,30.7,20.5,1.1,12.0,78
2016-06-28,30.8,20.5,1.1,12.0,78
2016-06-28,32.1,24.2,0.0,12.6,80
2016-06-28,32.2,24.2,0.0,12.6,80
2016-06-28,29.8,22.9,0.0,13.8,82
2016-06-28,34.0,21.9,2.0,16.9,82
2016-06-28,31.1,21.1,1.1,12.0,80
2016-06-28,33.0,22.0,5.2,14.3,78
2016-06-28,34.1,24.1,0.9,9.7,81
2016-06-28,33.7,22.8,2.8,13.9,79
2016-06-28,33.5,22.6,2.8,13.9,79
2016-06-28,34.1,24.1,0.9,9.7,81
2016-06-28,34.1,24.6,0.9,9.7,79
2016-06-29,31.0,23.6,0.0,13.0,77
2016-06-29,29.2,22.7,0.1,16.8,81
2016-06-29,29.1,22.6,0.1,16.8,81
2016-06-29,29.5,22.3,0.0,13.7,73
2016-06-29,31.1,23.7,0.0,13.0,77
2016-06-30,32.1,23.2,0.0,11.9,83
2016-06-30,32.4,23.0,0.0,12.8,71
2016-06-30,32.5,23.0,0.0,12.8,71
2016-06-30,28.4,22.3,0.0,18.8,80
2016-06-30,31.9,21.6,0.0,11.4,82
2016-06-30,32.2,22.8,0.0,11.3,82
2016-06-30,31.4,24.2,0.0,14.9,84
2016-06-30,35.3,24.3,0.0,14.2,68
2016-06-30,35.3,24.3,0.0,14.2,68
2016-06-30,35.3,24.3,0.0,14.2,68
2016-06-30,35.3,24.3,0.0,14.2,68
2016-06-30,28.7,16.8,0.0,10.9,70
2016-06-30,28.6,16.7,0.0,10.9,70
2016-06-30,28.7,16.7,0.0,10.9,70
2016-06-30,32.4,22.9,0.0,12.8,71
2016-07-01,32.4,23.6,0.0,6.0,87
2016-07-01,33.9,23.1,0.0,8.5,89
2016-07-01,32.7,24.1,3.3,8.2,77
2016-07-01,31.7,23.6,0.0,12.6,88
2016-07-01,32.9,23.7,0.0,12.6,77
2016-07-01,28.2,23.2,0.0,13.1,87
2016-07-01,31.9,24.1,0.0,12.9,85
2016-07-01,34.5,24.0,0.0,12.7,75
2016-07-01,29.7,23.8,0.0,15.3,76
2016-07-01,26.2,21.2,0.0,5.6,85
2016-07-01,25.5,20.5,0.0,7.7,85
2016-07-01,34.4,24.4,0.0,6.6,58
2016-07-01,34.4,24.4,0.0,6.6,58
2016-07-02,32.1,23.7,2.6,10.9,91
2016-07-02,32.8,22.2,0.7,8.3,84
2016-07-02,32.8,22.2,0.7,8.3,84
2016-07-02,33.8,23.3,0.0,12.3,88
2016-07-02,28.9,23.9,0.0,12.3,86
2016-07-02,33.8,22.8,0.6,11.2,85
2016-07-02,34.1,23.1,0.6,11.2,85
2016-07-02,35.0,25.3,0.1,7.3,61
2016-07-02,34.1,23.1,0.6,11.2,85
2016-07-02,33.8,23.9,0.4,11.4,85
2016-07-02,33.8,24.0,0.4,11.4,85
2016-07-02,33.3,22.7,0.2,11.9,83
2016-07-02,33.3,22.7,0.2,11.9,83
2016-07-02,33.7,23.1,0.0,12.3,83
2016-07-02,33.7,23.2,0.0,12.3,88
2016-07-02,25.6,24.0,0.0,34.6,80
2016-07-02,33.8,23.3,0.0,12.3,88
2016-07-02,33.8,22.8,0.6,11.2,85
2016-07-02,26.0,24.3,0.0,34.6,80
2016-07-02,26.1,24.4,0.0,34.6,80
2016-07-02,25.2,23.5,0.0,34.6,80
2016-07-02,25.5,23.9,0.0,34.6,80
2016-07-02,25.9,24.2,0.0,34.6,80
2016-07-03,32.5,24.0,0.3,13.4,84
2016-07-03,31.7,25.5,0.0,10.9,84
2016-07-03,32.4,24.6,0.0,7.4,83
2016-07-03,32.5,24.0,0.3,13.4,84
2016-07-03,32.4,24.9,0.0,11.2,71
2016-07-03,29.1,24.3,0.0,17.7,84
2016-07-03,32.9,22.7,0.4,12.4,85
2016-07-04,32.4,22.5,0.0,16.5,85
2016-07-04,30.6,25.6,1.3,9.2,84
2016-07-04,29.3,25.5,0.0,12.4,77
2016-07-04,29.3,25.4,0.0,12.4,77
2016-07-04,29.8,24.9,0.0,29.3,80
2016-07-04,32.4,22.5,0.0,16.5,85
2016-07-04,32.9,25.5,0.0,19.9,84
2016-07-04,33.0,25.6,0.0,19.9,84
2016-07-05,32.2,25.0,0.0,16.8,67
2016-07-05,28.6,24.2,0.2,13.3,86
2016-07-05,30.3,24.1,0.9,17.7,80
2016-07-05,30.8,22.6,0.2,15.1,83
2016-07-05,30.8,22.6,0.2,15.1,83
2016-07-06,33.0,22.3,0.0,11.0,78
2016-07-06,27.0,24.4,0.0,44.0,76
