time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude
2021-11-15,,,,,,,,,,,39.23603,26.0793
2021-11-15,11.5,6.7,17.2,,,21.0,15.5,,1021.9,,40.82085,26.13944
2021-11-15,9.4,5.2,15.6,,,38.0,0.7,,1023.5,,40.97073,23.51971
2021-11-16,15.6,14.0,18.0,0.0,,341.0,15.3,,1018.6,,38.13048,23.52345
2021-11-16,,,,,,,,,,,36.80418,22.78038
2021-11-16,,,,,,,,,,,37.55008,24.30227
2021-11-16,,,,,,,,,,,38.83133,23.47031
2021-11-16,12.1,9.9,15.2,,,61.0,19.2,,1024.4,,40.88174,24.71943
2021-11-16,9.9,6.7,15.6,,,9.0,1.8,,1025.3,,40.96255,23.7801
2021-11-17,,,,,,,,,,,35.98696,27.90108
2021-11-17,,,,,,,,,,,37.57743,24.29572
2021-11-17,,,,,,,,,,,37.58104,24.29455
2021-11-17,,,,,,,,,,,41.10264,24.05457
2021-11-18,17.1,14.5,21.2,,,25.0,7.1,,1020.5,,35.13939,24.55056
2021-11-18,,,,,,,,,,,41.11768,23.99364
2021-11-20,10.4,5.0,17.0,0.0,,307.0,9.4,,1019.9,,39.16742,22.84476
2021-11-20,10.4,5.0,17.0,0.0,,307.0,9.4,,1019.9,,39.35312,22.98705
2021-11-20,,,,,,,,,,,37.46487,24.42355
2021-11-20,8.5,3.0,16.0,,,329.0,1.4,,1020.3,,41.08155,23.38698
2021-11-20,8.5,3.0,16.0,,,329.0,1.4,,1020.3,,41.03094,23.4244
2021-11-20,8.5,3.0,16.0,,,329.0,1.4,,1020.3,,41.02683,23.42506
